candidate,term,tf,tf_per_k
matthei,respetando,1,0.10311404413281089
matthei,entregar,1,0.10311404413281089
matthei,horarias,1,0.10311404413281089
matthei,rubros,1,0.10311404413281089
matthei,pleno,1,0.10311404413281089
matthei,paralelamente,1,0.10311404413281089
matthei,ingresaremos,1,0.10311404413281089
matthei,sence,1,0.10311404413281089
matthei,alinear,1,0.10311404413281089
matthei,oferta,1,0.10311404413281089
matthei,demandas,1,0.10311404413281089
matthei,economi,1,0.10311404413281089
matthei,alineada,1,0.10311404413281089
matthei,implementaran,1,0.10311404413281089
matthei,limitando,1,0.10311404413281089
matthei,medico,1,0.10311404413281089
matthei,usando,1,0.10311404413281089
matthei,penales,1,0.10311404413281089
matthei,compren,1,0.10311404413281089
matthei,falsas,1,0.10311404413281089
matthei,temporal,1,0.10311404413281089
matthei,cubra,1,0.10311404413281089
matthei,situan,1,0.10311404413281089
matthei,mundiales,1,0.10311404413281089
matthei,riqueza,1,0.10311404413281089
matthei,innovadora,1,0.10311404413281089
matthei,resiliente,1,0.10311404413281089
matthei,actuara,1,0.10311404413281089
matthei,simplificando,1,0.10311404413281089
matthei,aguas,1,0.10311404413281089
matthei,mineras,1,0.10311404413281089
matthei,lafkenche,1,0.10311404413281089
matthei,ayudaremos,1,0.10311404413281089
matthei,lidere,1,0.10311404413281089
matthei,centrada,1,0.10311404413281089
matthei,concesible,1,0.10311404413281089
matthei,cuotas,1,0.10311404413281089
matthei,ceols,1,0.10311404413281089
matthei,agiles,1,0.10311404413281089
matthei,tributarias,1,0.10311404413281089
matthei,mega,1,0.10311404413281089
matthei,ecologico,1,0.10311404413281089
matthei,procesar,1,0.10311404413281089
matthei,cadena,1,0.10311404413281089
matthei,productiva,1,0.10311404413281089
matthei,potencia,1,0.10311404413281089
matthei,renovables,1,0.10311404413281089
matthei,transmision,1,0.10311404413281089
matthei,ofrecer,1,0.10311404413281089
matthei,tarifas,1,0.10311404413281089
matthei,competitivas,1,0.10311404413281089
matthei,electrificacion,1,0.10311404413281089
matthei,electromovilidad,1,0.10311404413281089
matthei,centra,1,0.10311404413281089
matthei,suministro,1,0.10311404413281089
matthei,activando,1,0.10311404413281089
matthei,preventivas,1,0.10311404413281089
matthei,aceleraran,1,0.10311404413281089
matthei,potable,1,0.10311404413281089
matthei,implementando,1,0.10311404413281089
matthei,abastecimiento,1,0.10311404413281089
matthei,desalacion,1,0.10311404413281089
matthei,desaladoras,1,0.10311404413281089
matthei,comunitarias,1,0.10311404413281089
matthei,priorizaran,1,0.10311404413281089
matthei,sequia,1,0.10311404413281089
matthei,posicionaremos,1,0.10311404413281089
matthei,referente,1,0.10311404413281089
matthei,mediana,1,0.10311404413281089
matthei,asociatividad,1,0.10311404413281089
matthei,adecuad,1,0.10311404413281089
matthei,adecuacion,1,0.10311404413281089
matthei,flexibilizacion,1,0.10311404413281089
matthei,aseguramiento,1,0.10311404413281089
matthei,empleados,1,0.10311404413281089
matthei,contratistas,1,0.10311404413281089
matthei,ganadero,1,0.10311404413281089
matthei,fito,1,0.10311404413281089
matthei,zoosanitario,1,0.10311404413281089
matthei,agricultores,1,0.10311404413281089
matthei,dga,1,0.10311404413281089
matthei,agilizando,1,0.10311404413281089
matthei,destrabando,1,0.10311404413281089
matthei,salmon,1,0.10311404413281089
matthei,incrementar,1,0.10311404413281089
matthei,borde,1,0.10311404413281089
matthei,costero,1,0.10311404413281089
matthei,integrada,1,0.10311404413281089
matthei,reactivaran,1,0.10311404413281089
matthei,bosque,1,0.10311404413281089
matthei,nativo,1,0.10311404413281089
matthei,forestacion,1,0.10311404413281089
matthei,hectareas,1,0.10311404413281089
matthei,sernafor,1,0.10311404413281089
matthei,madereras,1,0.10311404413281089
matthei,establecidas,1,0.10311404413281089
matthei,masificacion,1,0.10311404413281089
matthei,industrializada,1,0.10311404413281089
matthei,unificando,1,0.10311404413281089
matthei,invierte,1,0.10311404413281089
matthei,visibilizar,1,0.10311404413281089
matthei,mineros,1,0.10311404413281089
matthei,habilitante,1,0.10311404413281089
matthei,caminos,1,0.10311404413281089
matthei,feriado,1,0.10311404413281089
matthei,semestral,1,0.10311404413281089
matthei,temporadas,1,0.10311404413281089
matthei,altas,1,0.10311404413281089
matthei,bajas,1,0.10311404413281089
matthei,dominan,1,0.10311404413281089
matthei,ingenieria,1,0.10311404413281089
matthei,genetica,1,0.10311404413281089
matthei,prosperan,1,0.10311404413281089
matthei,conectan,1,0.10311404413281089
matthei,dinamico,1,0.10311404413281089
matthei,aprovecharemos,1,0.10311404413281089
matthei,ofreceremos,1,0.10311404413281089
matthei,participar,1,0.10311404413281089
matthei,cientificos,1,0.10311404413281089
matthei,consorcios,1,0.10311404413281089
matthei,planetarios,1,0.10311404413281089
matthei,investiga,1,0.10311404413281089
matthei,cion,1,0.10311404413281089
matthei,subantartica,1,0.10311404413281089
matthei,oceanografia,1,0.10311404413281089
matthei,suroriental,1,0.10311404413281089
matthei,alimentacion,1,0.10311404413281089
matthei,saludable,1,0.10311404413281089
matthei,incluira,1,0.10311404413281089
matthei,alfabetizacion,1,0.10311404413281089
matthei,coordinando,1,0.10311404413281089
matthei,gubernamentales,1,0.10311404413281089
matthei,instancias,1,0.10311404413281089
matthei,expandira,1,0.10311404413281089
matthei,reduciran,1,0.10311404413281089
matthei,data,1,0.10311404413281089
matthei,centers,1,0.10311404413281089
matthei,conexiones,1,0.10311404413281089
matthei,alcancen,1,0.10311404413281089
matthei,gigabit,1,0.10311404413281089
matthei,fintech,1,0.10311404413281089
matthei,armonizaremos,1,0.10311404413281089
matthei,correcta,1,0.10311404413281089
matthei,buscaremos,1,0.10311404413281089
matthei,equilibrar,1,0.10311404413281089
matthei,competencia,1,0.10311404413281089
matthei,manteniendo,1,0.10311404413281089
matthei,indu,1,0.10311404413281089
matthei,stria,1,0.10311404413281089
matthei,prepararemos,1,0.10311404413281089
matthei,transformara,1,0.10311404413281089
matthei,incorporaran,1,0.10311404413281089
matthei,tech,1,0.10311404413281089
matthei,ofrecera,1,0.10311404413281089
matthei,pasantias,1,0.10311404413281089
matthei,sindicatos,1,0.10311404413281089
matthei,certificaciones,1,0.10311404413281089
matthei,nano,1,0.10311404413281089
matthei,degrees,1,0.10311404413281089
matthei,accesibles,1,0.10311404413281089
matthei,reentrenamiento,1,0.10311404413281089
matthei,escalamiento,1,0.10311404413281089
matthei,negocios,1,0.10311404413281089
matthei,respaldara,1,0.10311404413281089
matthei,consolidando,1,0.10311404413281089
matthei,constelacion,1,0.10311404413281089
matthei,satelites,1,0.10311404413281089
matthei,observacion,1,0.10311404413281089
matthei,satelite,1,0.10311404413281089
matthei,spacial,1,0.10311404413281089
matthei,cerrillos,1,0.10311404413281089
matthei,antofagasta,1,0.10311404413281089
matthei,magallanes,1,0.10311404413281089
matthei,astronomico,1,0.10311404413281089
matthei,asociada,1,0.10311404413281089
matthei,astroturismo,1,0.10311404413281089
matthei,norte,1,0.10311404413281089
matthei,promoveremos,1,0.10311404413281089
matthei,divulgacion,1,0.10311404413281089
matthei,informada,1,0.10311404413281089
matthei,logro,1,0.10311404413281089
matthei,significativos,1,0.10311404413281089
matthei,mejoraron,1,0.10311404413281089
matthei,surgieron,1,0.10311404413281089
matthei,producto,1,0.10311404413281089
matthei,agudizado,1,0.10311404413281089
matthei,dramaticamente,1,0.10311404413281089
matthei,actualmente,1,0.10311404413281089
matthei,cientos,1,0.10311404413281089
matthei,habit,1,0.10311404413281089
matthei,acional,1,0.10311404413281089
matthei,retribuidos,1,0.10311404413281089
matthei,esfuerzos,1,0.10311404413281089
matthei,mes,1,0.10311404413281089
matthei,vuelto,1,0.10311404413281089
matthei,ayudar,1,0.10311404413281089
matthei,adapta,1,0.10311404413281089
matthei,acompana,1,0.10311404413281089
matthei,respeta,1,0.10311404413281089
matthei,valora,1,0.10311404413281089
matthei,involucrado,1,0.10311404413281089
matthei,testigo,1,0.10311404413281089
matthei,hora,1,0.10311404413281089
matthei,participan,1,0.10311404413281089
matthei,claves,1,0.10311404413281089
matthei,cancha,1,0.10311404413281089
matthei,avanzado,1,0.10311404413281089
matthei,conciencia,1,0.10311404413281089
matthei,participando,1,0.10311404413281089
matthei,liderando,1,0.10311404413281089
matthei,injusticias,1,0.10311404413281089
matthei,impiden,1,0.10311404413281089
matthei,desplegar,1,0.10311404413281089
matthei,visible,1,0.10311404413281089
matthei,remunerado,1,0.10311404413281089
matthei,invisible,1,0.10311404413281089
matthei,hombres,1,0.10311404413281089
matthei,estudian,1,0.10311404413281089
matthei,condi,1,0.10311404413281089
matthei,ciones,1,0.10311404413281089
matthei,precarias,1,0.10311404413281089
matthei,jefas,1,0.10311404413281089
matthei,monoparentales,1,0.10311404413281089
matthei,pobres,1,0.10311404413281089
matthei,casas,1,0.10311404413281089
matthei,camina,1,0.10311404413281089
matthei,tranquila,1,0.10311404413281089
matthei,sos,1,0.10311404413281089
matthei,iluminacion,1,0.10311404413281089
matthei,juridico,1,0.10311404413281089
matthei,reubicacion,1,0.10311404413281089
matthei,fomenten,1,0.10311404413281089
matthei,combatan,1,0.10311404413281089
matthei,actualizaremos,1,0.10311404413281089
matthei,protocolo,1,0.10311404413281089
matthei,contacto,1,0.10311404413281089
matthei,sernameg,1,0.10311404413281089
matthei,vbg,1,0.10311404413281089
matthei,sensibilizacion,1,0.10311404413281089
matthei,pertinentes,1,0.10311404413281089
matthei,brazalete,1,0.10311404413281089
matthei,complementando,1,0.10311404413281089
matthei,tobilleras,1,0.10311404413281089
matthei,agresores,1,0.10311404413281089
matthei,liderazgos,1,0.10311404413281089
matthei,femeninos,1,0.10311404413281089
matthei,barriales,1,0.10311404413281089
matthei,trabajos,1,0.10311404413281089
matthei,pagan,1,0.10311404413281089
matthei,programacion,1,0.10311404413281089
matthei,gaming,1,0.10311404413281089
matthei,telecomunicaciones,1,0.10311404413281089
matthei,corfo,1,0.10311404413281089
matthei,financiar,1,0.10311404413281089
matthei,innovadores,1,0.10311404413281089
matthei,brecha,1,0.10311404413281089
matthei,emprendedoras,1,0.10311404413281089
matthei,ejemplo,1,0.10311404413281089
matthei,inicia,1,0.10311404413281089
matthei,lideradas,1,0.10311404413281089
matthei,apruebe,1,0.10311404413281089
matthei,femenino,1,0.10311404413281089
matthei,compatibles,1,0.10311404413281089
matthei,tipos,1,0.10311404413281089
matthei,compatible,1,0.10311404413281089
matthei,papa,1,0.10311404413281089
matthei,destinados,1,0.10311404413281089
matthei,chilevalora,1,0.10311404413281089
matthei,estipendio,1,0.10311404413281089
matthei,mamas,1,0.10311404413281089
matthei,mamografo,1,0.10311404413281089
matthei,movil,1,0.10311404413281089
matthei,provincia,1,0.10311404413281089
matthei,desplazara,1,0.10311404413281089
matthei,bajaremos,1,0.10311404413281089
matthei,quieren,1,0.10311404413281089
matthei,tenerlos,1,0.10311404413281089
matthei,incluiremos,1,0.10311404413281089
matthei,fertilizacion,1,0.10311404413281089
matthei,llegara,1,0.10311404413281089
matthei,largas,1,0.10311404413281089
matthei,detectar,1,0.10311404413281089
matthei,reinvertir,1,0.10311404413281089
matthei,filas,1,0.10311404413281089
matthei,recurrira,1,0.10311404413281089
matthei,tratado,1,0.10311404413281089
matthei,empoderar,1,0.10311404413281089
matthei,digno,1,0.10311404413281089
matthei,asiste,1,0.10311404413281089
matthei,organizaran,1,0.10311404413281089
matthei,diversificaran,1,0.10311404413281089
matthei,presencial,1,0.10311404413281089
matthei,remota,1,0.10311404413281089
matthei,resolutividad,1,0.10311404413281089
matthei,capacitaciones,1,0.10311404413281089
matthei,precisos,1,0.10311404413281089
matthei,ficha,1,0.10311404413281089
matthei,medica,1,0.10311404413281089
matthei,online,1,0.10311404413281089
matthei,referencias,1,0.10311404413281089
matthei,reducira,1,0.10311404413281089
matthei,presenciales,1,0.10311404413281089
matthei,garantizara,1,0.10311404413281089
matthei,oportunas,1,0.10311404413281089
matthei,definidos,1,0.10311404413281089
matthei,cabo,1,0.10311404413281089
matthei,reponer,1,0.10311404413281089
matthei,construidos,1,0.10311404413281089
matthei,actualidad,1,0.10311404413281089
matthei,estandar,1,0.10311404413281089
matthei,clinicas,1,0.10311404413281089
matthei,publicaran,1,0.10311404413281089
matthei,trimestralmente,1,0.10311404413281089
matthei,obligar,1,0.10311404413281089
matthei,rapidamente,1,0.10311404413281089
matthei,preparacion,1,0.10311404413281089
matthei,cirugia,1,0.10311404413281089
matthei,realice,1,0.10311404413281089
matthei,necesarios,1,0.10311404413281089
matthei,suspension,1,0.10311404413281089
matthei,cirugias,1,0.10311404413281089
matthei,monitoreamos,1,0.10311404413281089
matthei,interconsultas,1,0.10311404413281089
matthei,obtenga,1,0.10311404413281089
matthei,cruzada,1,0.10311404413281089
matthei,emitiremos,1,0.10311404413281089
matthei,padecen,1,0.10311404413281089
matthei,enfe,1,0.10311404413281089
matthei,rmedad,1,0.10311404413281089
matthei,causa,1,0.10311404413281089
matthei,muerte,1,0.10311404413281089
matthei,quimioterapia,1,0.10311404413281089
matthei,radioterapia,1,0.10311404413281089
matthei,diarios,1,0.10311404413281089
matthei,raves,1,0.10311404413281089
matthei,recibiran,1,0.10311404413281089
matthei,acompanados,1,0.10311404413281089
matthei,prostata,1,0.10311404413281089
matthei,colon,1,0.10311404413281089
matthei,utilizaremos,1,0.10311404413281089
matthei,auto,1,0.10311404413281089
matthei,dispondremos,1,0.10311404413281089
matthei,mamografos,1,0.10311404413281089
matthei,recorreran,1,0.10311404413281089
matthei,bajando,1,0.10311404413281089
matthei,chequeo,1,0.10311404413281089
matthei,oncologicos,1,0.10311404413281089
matthei,activos,1,0.10311404413281089
matthei,sanitario,1,0.10311404413281089
matthei,erapias,1,0.10311404413281089
matthei,formaremos,1,0.10311404413281089
matthei,oncologia,1,0.10311404413281089
matthei,distribuiremos,1,0.10311404413281089
matthei,viajar,1,0.10311404413281089
matthei,lejos,1,0.10311404413281089
matthei,auge,1,0.10311404413281089
matthei,afiliados,1,0.10311404413281089
matthei,fonasa,1,0.10311404413281089
matthei,isapres,1,0.10311404413281089
matthei,definira,1,0.10311404413281089
matthei,entraron,1,0.10311404413281089
matthei,ricarte,1,0.10311404413281089
matthei,soto,1,0.10311404413281089
matthei,obligatoriedad,1,0.10311404413281089
matthei,bioequivalentes,1,0.10311404413281089
matthei,biosimilares,1,0.10311404413281089
matthei,efectivos,1,0.10311404413281089
matthei,cenabast,1,0.10311404413281089
matthei,medicam,1,0.10311404413281089
matthei,entos,1,0.10311404413281089
matthei,menor,1,0.10311404413281089
matthei,precio,1,0.10311404413281089
matthei,cronicos,1,0.10311404413281089
matthei,pierdan,1,0.10311404413281089
matthei,farmacias,1,0.10311404413281089
matthei,dispensadores,1,0.10311404413281089
matthei,automaticos,1,0.10311404413281089
matthei,despacho,1,0.10311404413281089
matthei,ampliacion,1,0.10311404413281089
matthei,cosam,1,0.10311404413281089
matthei,progresivamente,1,0.10311404413281089
matthei,geograficas,1,0.10311404413281089
matthei,seguiremos,1,0.10311404413281089
matthei,telepsiquiatria,1,0.10311404413281089
matthei,telepsicologia,1,0.10311404413281089
matthei,hospital,1,0.10311404413281089
matthei,terapia,1,0.10311404413281089
matthei,pesquisa,1,0.10311404413281089
matthei,precoz,1,0.10311404413281089
matthei,intervencion,1,0.10311404413281089
matthei,intergeneracional,1,0.10311404413281089
matthei,vuelvan,1,0.10311404413281089
matthei,recibir,1,0.10311404413281089
matthei,estudiar,1,0.10311404413281089
matthei,valorar,1,0.10311404413281089
matthei,confiar,1,0.10311404413281089
matthei,modernizandola,1,0.10311404413281089
matthei,articulandola,1,0.10311404413281089
matthei,subvencionada,1,0.10311404413281089
matthei,aspirar,1,0.10311404413281089
matthei,creando,1,0.10311404413281089
matthei,aprendizaje,1,0.10311404413281089
matthei,docentes,1,0.10311404413281089
matthei,parvularia,1,0.10311404413281089
matthei,salas,1,0.10311404413281089
matthei,infantiles,1,0.10311404413281089
matthei,gratuitos,1,0.10311404413281089
matthei,nivelaremos,1,0.10311404413281089
matthei,aportes,1,0.10311404413281089
matthei,inicial,1,0.10311404413281089
matthei,vtf,1,0.10311404413281089
matthei,integra,1,0.10311404413281089
matthei,disminuiremos,1,0.10311404413281089
matthei,educadores,1,0.10311404413281089
matthei,parvulos,1,0.10311404413281089
matthei,apuntando,1,0.10311404413281089
matthei,leer,1,0.10311404413281089
matthei,manejen,1,0.10311404413281089
matthei,basicas,1,0.10311404413281089
matthei,estudiante,1,0.10311404413281089
matthei,queda,1,0.10311404413281089
matthei,personalizado,1,0.10311404413281089
matthei,encuentren,1,0.10311404413281089
matthei,tecnologic,1,0.10311404413281089
matthei,as,1,0.10311404413281089
matthei,sep,1,0.10311404413281089
matthei,asisten,1,0.10311404413281089
matthei,clases,1,0.10311404413281089
matthei,asistencia,1,0.10311404413281089
matthei,adaptados,1,0.10311404413281089
matthei,encargados,1,0.10311404413281089
matthei,escolares,1,0.10311404413281089
matthei,padrinos,1,0.10311404413281089
matthei,monitores,1,0.10311404413281089
matthei,acomp,1,0.10311404413281089
matthei,anado,1,0.10311404413281089
matthei,domiciliarias,1,0.10311404413281089
matthei,reingreso,1,0.10311404413281089
matthei,asegurarles,1,0.10311404413281089
matthei,exitosas,1,0.10311404413281089
matthei,nee,1,0.10311404413281089
matthei,vii,1,0.10311404413281089
matthei,neurodivergentes,1,0.10311404413281089
matthei,trastorno,1,0.10311404413281089
matthei,espectro,1,0.10311404413281089
matthei,autista,1,0.10311404413281089
matthei,atencional,1,0.10311404413281089
matthei,dislexia,1,0.10311404413281089
matthei,intelectual,1,0.10311404413281089
matthei,sindrome,1,0.10311404413281089
matthei,down,1,0.10311404413281089
matthei,etc,1,0.10311404413281089
matthei,integrales,1,0.10311404413281089
matthei,particulares,1,0.10311404413281089
matthei,establecimiento,1,0.10311404413281089
matthei,sana,1,0.10311404413281089
matthei,aula,1,0.10311404413281089
matthei,acoso,1,0.10311404413281089
matthei,involucrando,1,0.10311404413281089
matthei,educativa,1,0.10311404413281089
matthei,emblematicos,1,0.10311404413281089
matthei,insertas,1,0.10311404413281089
matthei,criminalidad,1,0.10311404413281089
matthei,admision,1,0.10311404413281089
matthei,septimo,1,0.10311404413281089
matthei,afinidad,1,0.10311404413281089
matthei,educativo,1,0.10311404413281089
matthei,bicentenarios,1,0.10311404413281089
matthei,exigencia,1,0.10311404413281089
matthei,exista,1,0.10311404413281089
matthei,slep,1,0.10311404413281089
matthei,traspaso,1,0.10311404413281089
matthei,asignar,1,0.10311404413281089
matthei,claros,1,0.10311404413281089
matthei,directiva,1,0.10311404413281089
matthei,superintendencia,1,0.10311404413281089
matthei,pedagogico,1,0.10311404413281089
matthei,dese,1,0.10311404413281089
matthei,rcion,1,0.10311404413281089
matthei,induccion,1,0.10311404413281089
matthei,mentorias,1,0.10311404413281089
matthei,especialidades,1,0.10311404413281089
matthei,alineadas,1,0.10311404413281089
matthei,becas,1,0.10311404413281089
matthei,destacados,1,0.10311404413281089
matthei,expandiremos,1,0.10311404413281089
matthei,delegada,1,0.10311404413281089
matthei,articularemos,1,0.10311404413281089
matthei,consejos,1,0.10311404413281089
matthei,dual,1,0.10311404413281089
matthei,alternancia,1,0.10311404413281089
matthei,vinculacion,1,0.10311404413281089
matthei,resguardaremos,1,0.10311404413281089
matthei,universitaria,1,0.10311404413281089
matthei,rendicion,1,0.10311404413281089
matthei,sustituiremos,1,0.10311404413281089
matthei,ae,1,0.10311404413281089
matthei,blando,1,0.10311404413281089
matthei,intermediacion,1,0.10311404413281089
matthei,bancaria,1,0.10311404413281089
matthei,tasa,1,0.10311404413281089
matthei,subsidiada,1,0.10311404413281089
matthei,cobro,1,0.10311404413281089
matthei,alejando,1,0.10311404413281089
matthei,razon,1,0.10311404413281089
matthei,producir,1,0.10311404413281089
matthei,necesitaba,1,0.10311404413281089
matthei,totalidad,1,0.10311404413281089
matthei,adquirir,1,0.10311404413281089
matthei,necesitaria,1,0.10311404413281089
matthei,razones,1,0.10311404413281089
matthei,variadas,1,0.10311404413281089
matthei,localizado,1,0.10311404413281089
matthei,apto,1,0.10311404413281089
matthei,pasando,1,0.10311404413281089
matthei,atomizan,1,0.10311404413281089
matthei,factores,1,0.10311404413281089
matthei,boton,1,0.10311404413281089
matthei,compara,1,0.10311404413281089
matthei,destina,1,0.10311404413281089
matthei,exclusivamente,1,0.10311404413281089
matthei,multiplicado,1,0.10311404413281089
matthei,practicamente,1,0.10311404413281089
matthei,accesos,1,0.10311404413281089
matthei,redefinir,1,0.10311404413281089
matthei,uf,1,0.10311404413281089
matthei,paquete,1,0.10311404413281089
matthei,concretar,1,0.10311404413281089
matthei,arriendo,1,0.10311404413281089
matthei,esquema,1,0.10311404413281089
matthei,concesion,1,0.10311404413281089
matthei,escasez,1,0.10311404413281089
matthei,fogape,1,0.10311404413281089
matthei,beneficiarios,1,0.10311404413281089
matthei,accedan,1,0.10311404413281089
matthei,otorgando,1,0.10311404413281089
matthei,bancos,1,0.10311404413281089
matthei,hipotecarios,1,0.10311404413281089
matthei,eximiremos,1,0.10311404413281089
matthei,transitoriamente,1,0.10311404413281089
matthei,iva,1,0.10311404413281089
matthei,primeras,1,0.10311404413281089
matthei,comprador,1,0.10311404413281089
matthei,mejoramientos,1,0.10311404413281089
matthei,retomaremos,1,0.10311404413281089
matthei,conjuntos,1,0.10311404413281089
matthei,obsoletas,1,0.10311404413281089
matthei,llamada,1,0.10311404413281089
matthei,ducto,1,0.10311404413281089
matthei,otorgar,1,0.10311404413281089
matthei,edificacion,1,0.10311404413281089
matthei,asociados,1,0.10311404413281089
matthei,coordinen,1,0.10311404413281089
matthei,actores,1,0.10311404413281089
matthei,lideren,1,0.10311404413281089
matthei,desuso,1,0.10311404413281089
matthei,suelos,1,0.10311404413281089
matthei,mixtos,1,0.10311404413281089
matthei,usufructos,1,0.10311404413281089
matthei,potenciando,1,0.10311404413281089
matthei,eliminaran,1,0.10311404413281089
matthei,restricciones,1,0.10311404413281089
matthei,alzas,1,0.10311404413281089
matthei,precios,1,0.10311404413281089
matthei,intervendran,1,0.10311404413281089
matthei,condicionadas,1,0.10311404413281089
matthei,habilitando,1,0.10311404413281089
matthei,ajustes,1,0.10311404413281089
matthei,inmediaciones,1,0.10311404413281089
matthei,autopistas,1,0.10311404413281089
matthei,existira,1,0.10311404413281089
matthei,linea,1,0.10311404413281089
matthei,rioridad,1,0.10311404413281089
matthei,enmiendas,1,0.10311404413281089
matthei,seccionales,1,0.10311404413281089
matthei,maestros,1,0.10311404413281089
matthei,regeneracion,1,0.10311404413281089
matthei,actualizaciones,1,0.10311404413281089
matthei,historicos,1,0.10311404413281089
matthei,subcentros,1,0.10311404413281089
matthei,deteriorados,1,0.10311404413281089
matthei,rezagadas,1,0.10311404413281089
matthei,patrimoniales,1,0.10311404413281089
matthei,historicas,1,0.10311404413281089
matthei,reactivacion,1,0.10311404413281089
matthei,preparado,1,0.10311404413281089
matthei,catastrofes,1,0.10311404413281089
matthei,rapido,1,0.10311404413281089
matthei,temporales,1,0.10311404413281089
matthei,modulos,1,0.10311404413281089
matthei,reconstruccion,1,0.10311404413281089
matthei,voluntarios,1,0.10311404413281089
matthei,capacitados,1,0.10311404413281089
matthei,futuros,1,0.10311404413281089
matthei,danos,1,0.10311404413281089
matthei,ocupaciones,1,0.10311404413281089
matthei,acompanandolos,1,0.10311404413281089
matthei,priorizarlos,1,0.10311404413281089
matthei,buscan,1,0.10311404413281089
matthei,urbaniza,1,0.10311404413281089
matthei,pieza,1,0.10311404413281089
matthei,tensionado,1,0.10311404413281089
matthei,disponible,1,0.10311404413281089
matthei,escaso,1,0.10311404413281089
matthei,micros,1,0.10311404413281089
matthei,autos,1,0.10311404413281089
matthei,atrapados,1,0.10311404413281089
matthei,ciclistas,1,0.10311404413281089
matthei,accidentes,1,0.10311404413281089
matthei,modos,1,0.10311404413281089
matthei,buses,1,0.10311404413281089
matthei,bicicletas,1,0.10311404413281089
matthei,electricas,1,0.10311404413281089
matthei,telefericos,1,0.10311404413281089
matthei,caracteristicas,1,0.10311404413281089
matthei,limpio,1,0.10311404413281089
matthei,capitales,1,0.10311404413281089
matthei,medianas,1,0.10311404413281089
matthei,reversible,1,0.10311404413281089
matthei,exclusivas,1,0.10311404413281089
matthei,ciclovias,1,0.10311404413281089
matthei,mapa,1,0.10311404413281089
matthei,viales,1,0.10311404413281089
matthei,financiara,1,0.10311404413281089
matthei,monitoreadas,1,0.10311404413281089
matthei,panico,1,0.10311404413281089
matthei,pagos,1,0.10311404413281089
matthei,taxis,1,0.10311404413281089
matthei,suburbanos,1,0.10311404413281089
matthei,maritima,1,0.10311404413281089
matthei,aerea,1,0.10311404413281089
matthei,salvar,1,0.10311404413281089
matthei,rige,1,0.10311404413281089
matthei,automatizado,1,0.10311404413281089
matthei,infracciones,1,0.10311404413281089
matthei,validacion,1,0.10311404413281089
matthei,tion,1,0.10311404413281089
matthei,logistica,1,0.10311404413281089
matthei,competitividad,1,0.10311404413281089
matthei,multimodales,1,0.10311404413281089
matthei,carreteras,1,0.10311404413281089
matthei,puerto,1,0.10311404413281089
matthei,san,1,0.10311404413281089
matthei,antonio,1,0.10311404413281089
matthei,simple,1,0.10311404413281089
matthei,plataformas,1,0.10311404413281089
matthei,gemelo,1,0.10311404413281089
matthei,planificar,1,0.10311404413281089
matthei,decidir,1,0.10311404413281089
matthei,ejecutar,1,0.10311404413281089
matthei,rapidos,1,0.10311404413281089
matthei,fluidos,1,0.10311404413281089
matthei,aspira,1,0.10311404413281089
matthei,vejez,1,0.10311404413281089
matthei,garantic,1,0.10311404413281089
matthei,desarrollarse,1,0.10311404413281089
matthei,brinde,1,0.10311404413281089
matthei,persona,1,0.10311404413281089
matthei,educan,1,0.10311404413281089
matthei,amenazan,1,0.10311404413281089
matthei,sobrepasado,1,0.10311404413281089
matthei,narcotra,1,0.10311404413281089
matthei,fico,1,0.10311404413281089
matthei,desconexion,1,0.10311404413281089
matthei,creciente,1,0.10311404413281089
matthei,acumulan,1,0.10311404413281089
matthei,perpetuan,1,0.10311404413281089
matthei,desigualdades,1,0.10311404413281089
matthei,acompanan,1,0.10311404413281089
matthei,desafia,1,0.10311404413281089
matthei,longevidad,1,0.10311404413281089
matthei,tejido,1,0.10311404413281089
matthei,vulnerabilidad,1,0.10311404413281089
matthei,asumen,1,0.10311404413281089
matthei,tareas,1,0.10311404413281089
matthei,integre,1,0.10311404413281089
matthei,juventud,1,0.10311404413281089
matthei,preventivo,1,0.10311404413281089
matthei,colaborativo,1,0.10311404413281089
matthei,entienda,1,0.10311404413281089
matthei,construye,1,0.10311404413281089
matthei,teje,1,0.10311404413281089
matthei,adolescentes,1,0.10311404413281089
matthei,crecen,1,0.10311404413281089
matthei,afectivos,1,0.10311404413281089
matthei,parentalidad,1,0.10311404413281089
matthei,guiados,1,0.10311404413281089
matthei,pantallas,1,0.10311404413281089
matthei,creciendo,1,0.10311404413281089
matthei,muro,1,0.10311404413281089
matthei,contencion,1,0.10311404413281089
matthei,socio,1,0.10311404413281089
matthei,delictual,1,0.10311404413281089
matthei,ampliaran,1,0.10311404413281089
matthei,sinteticas,1,0.10311404413281089
matthei,intersectoriales,1,0.10311404413281089
matthei,conflicto,1,0.10311404413281089
matthei,valorica,1,0.10311404413281089
matthei,realizaran,1,0.10311404413281089
matthei,laicas,1,0.10311404413281089
matthei,confesionales,1,0.10311404413281089
matthei,resguardando,1,0.10311404413281089
matthei,criminal,1,0.10311404413281089
matthei,estrategias,1,0.10311404413281089
matthei,oficinas,1,0.10311404413281089
matthei,convertiran,1,0.10311404413281089
matthei,verdaderas,1,0.10311404413281089
matthei,gestoras,1,0.10311404413281089
matthei,acogida,1,0.10311404413281089
matthei,equiparando,1,0.10311404413281089
matthei,acogen,1,0.10311404413281089
